cpu_percent,cpu_frequency_mhz,memory_percent,memory_available_mb,disk_percent,disk_read_mbps,disk_write_mbps,network_upload_mbps,network_download_mbps,process_count,label
5.9,2396.0,62.6,4552.06,16.2,0.0,0.1,0.0,0.0,226.0,0
17.4,2400.0,44.8,8839.87,93.1,0.1,2.77,0.0,0.0,264.0,1
100.0,2400.0,44.9,8817.65,93.5,0.09,294.99,0.0,0.0,282.0,1
7.2,1457.0,42.5,9234.83,64.9,0.04,0.01,0.0,0.0,277.0,1
19.4,1200.0,71.2,4546.36,3.8,73.14,131.56,0.0,0.0,326.0,0
12.74527013576789,2048.1455264323135,57.22324114873468,5663.373935627577,39.264813899857884,-0.7123675100823676,-0.07387089794173583,0.007174409227699198,0.1841316934721254,251.70779363471553,2
13.0,1700.0,75.9,3870.49,62.5,0.02,0.01,0.0,0.0,310.0,0
67.0,1200.0,89.8,1610.0,3.9,0.01,161.1,0.0,0.0,314.0,1
53.704444677818294,1800.5288024905644,64.68127455974074,5521.824340831381,47.324656754266734,0.618697416391095,0.9828279789255383,0.223078397595505,-0.352044135255052,300.4108661702085,2
14.6,1700.0,72.8,4370.8,62.5,100.47,0.31,0.0,0.0,304.0,0
27.227221158258743,1959.548765719725,59.78248131380821,6552.542660924412,91.94198583860286,19.355389279686992,312.52162971496966,0.1930714761018639,-0.32657302203553074,289.1671020096488,2
5.7,2400.0,67.3,5228.59,93.4,0.0,1.62,0.0,0.0,296.0,0
21.9,2400.0,82.6,2784.89,93.3,0.31,3.7,0.0,1.1,307.0,0
13.8,2400.0,45.5,8718.57,93.1,0.07,2.09,0.0,0.0,268.0,1
14.8,1700.0,43.2,9129.51,62.9,0.22,460.25,0.0,0.0,277.0,1
16.7,1700.0,76.7,3741.41,63.3,0.01,0.03,0.0,0.0,314.0,0
10.0,2396.0,63.8,4401.09,16.2,0.0,0.1,0.0,0.0,219.0,0
16.1,2400.0,46.9,8505.21,89.8,0.2,421.5,0.0,0.0,269.0,1
11.9,1700.0,74.5,4093.01,62.5,0.01,0.03,0.0,0.0,307.0,0
8.0,2400.0,71.8,4512.51,93.3,0.06,1.37,0.0,0.0,304.0,0
7.8,1200.0,78.3,3432.87,3.8,86.63,132.96,0.0,0.0,318.0,0
10.167042077568933,1799.5552229353918,82.97652945586424,2784.298293279992,48.441796611675045,0.292674053751958,2.0998426031702953,-0.37067171013745254,-0.23759034467666332,290.4216878180559,2
55.86495722138395,2050.41914257292,82.52876159277584,2898.879176487501,78.80430130108947,2.1867179528700493,90.32314811364776,0.7107758841674594,-0.4640681104543025,295.20431135214943,2
11.31583577956359,1200.0240062569621,63.470530906828124,5651.490339671738,3.709807167436869,0.44511207878404996,50.76982521553561,0.6763692332125248,0.01539240370924208,311.1249234530516,2
8.8,1700.0,73.0,4337.94,62.5,0.0,0.0,0.0,0.0,310.0,0
9.984877973049912,2399.874784844049,59.441975604889606,6524.456325075055,91.42484831709771,0.3694453060990187,204.14404521479935,0.11577175436996438,-0.07780122795882988,279.9534506315014,2
14.92206395920984,2049.4787505597747,56.310848856454975,6921.962387378086,78.90444625476265,29.87565017194129,2.3690834586353815,1.1436865128125506,0.5435610706198163,293.26551015514696,2
25.6,2400.0,47.0,8486.98,89.8,1.29,635.95,0.0,0.01,273.0,1
19.7,1457.0,73.4,4279.22,63.1,0.0,0.07,0.0,0.0,308.0,0
100.0,2396.0,86.5,1646.9,16.3,0.94,163.29,0.0,0.0,202.0,1
9.5,1700.0,47.9,8375.34,62.8,0.0,59.55,0.0,0.0,278.0,1
56.90594490179769,1700.1341886319522,55.94690345708439,7050.471412789158,63.65893512290574,-0.41622729000029324,90.99303585147668,-0.13206226796470802,0.2230207384282357,296.9816424230444,2
8.6,1520.0,44.7,8846.39,93.1,0.0,2.11,0.0,0.0,262.0,1
22.1,1520.0,73.7,4213.62,93.3,14.09,1.92,2.83,0.05,315.0,0
8.3,1700.0,68.7,5027.54,62.4,0.0,0.01,0.0,0.0,295.0,0
100.0,2396.0,56.0,5357.14,16.2,0.0,0.03,0.0,0.0,204.0,1
10.0,1200.0,78.7,3368.6,3.8,0.23,1.1,0.0,0.03,319.0,0
53.37614674122417,2400.3720414712648,55.401749793175725,7059.959203954216,92.9328874884719,0.5147023355679692,145.96229616432163,-0.14679218059583088,-0.26962083978673035,290.2737147056423,2
7.669156926882832,1598.2608388799401,59.33403724054148,6069.119304757492,39.671200556201605,2.1102596141755123,-0.44073477241248304,0.40482659583480474,0.11078127722919869,247.36222969378917,2
8.0,2396.0,61.7,4659.21,16.2,0.02,0.15,0.0,0.01,221.0,0
16.2,1700.0,73.7,4224.57,62.5,0.01,0.09,0.0,0.01,309.0,0
37.4,2400.0,46.4,8584.44,89.9,9.77,617.3,0.0,0.0,272.0,1
100.0,2400.0,93.1,1104.86,93.3,0.22,272.49,0.0,0.0,283.0,1
6.6,1200.0,58.3,6593.57,3.8,0.02,1.13,0.0,0.0,317.0,1
100.0,1700.0,60.3,6385.22,62.8,0.0,0.06,0.0,0.0,292.0,1
7.4,1200.0,78.7,3364.98,3.8,0.02,1.51,0.0,0.26,309.0,0
31.1,2396.0,45.0,6695.02,16.3,4.36,0.25,0.0,0.0,194.0,1
8.645925514255874,1699.8606939832061,55.10990463390517,7134.581277442251,64.51074793759145,0.31680998252846787,0.3814843989534296,0.019105237432922376,-0.6754736532427787,292.321747262105,2
10.528231927738505,2049.055716230414,57.358373267823,6937.117575030437,78.65512452951238,0.018632260818892826,1.75836943913316,0.49343053172780466,1.083587666912084,288.0841409242157,2
19.5,2400.0,48.2,8290.23,89.6,0.6,424.29,0.0,0.0,267.0,1
100.0,2396.0,54.2,5569.51,16.2,0.0,0.01,0.0,0.0,202.0,1
7.9,1200.0,73.8,4143.5,3.8,0.0,1.85,0.0,0.0,312.0,0
6.3,1200.0,72.3,4380.55,3.8,0.0,1.39,0.0,0.01,312.0,0
100.0,2396.0,95.4,565.29,16.2,0.0,27.84,0.0,0.0,198.0,1
10.952549036446747,2399.969363793215,55.62131978014949,7033.178601376163,92.82806456053838,0.17525011282345376,3.4145999714322883,0.2856976213855966,0.2930741228613207,279.45071827260824,2
13.403544088385418,1797.509637872876,56.557671861003705,5939.758639844707,9.816525208632356,1.04719262818636,136.9117389600823,-0.9499872799811343,-0.07683093512811676,246.99905368165014,2
9.9,1700.0,69.0,4972.89,62.4,0.0,0.08,0.0,0.0,292.0,0
7.8,2396.0,45.5,6635.79,16.3,0.0,0.04,0.0,0.0,197.0,1
7.4,2396.0,45.9,6577.89,16.3,0.0,111.96,0.0,0.0,191.0,1
54.87095495646316,2050.021504728418,66.45395691663744,5462.093978640064,78.12711968559466,-0.050512318646495684,1.607167030570468,0.17495496012852635,0.6421766920522892,294.14862323540643,2
9.352204012717383,1957.9300728130745,78.1659171712438,2774.5819094509425,55.12018146477617,0.2410394067782753,1.4540423862464469,0.061111701056087694,-0.13793417446093853,245.29777394177594,2
100.0,2396.0,54.3,5554.9,16.2,0.0,0.08,0.0,0.0,201.0,1
9.0,1200.0,45.8,8558.98,3.8,0.02,270.31,0.0,0.0,293.0,1
9.348208558930622,2050.894411515991,57.58142284325458,6735.2149295451545,78.05530846615677,0.025541869220646753,64.40084604754891,-0.28833980610634996,-0.30897539985017547,288.81006951266625,2
10.6,1700.0,47.8,8388.56,62.8,0.0,98.67,0.0,0.0,277.0,1
56.58515305750608,2047.9043560427842,65.23179652041051,4839.46965130096,38.60268829375036,0.2565259098090021,0.3826969559102387,-0.32596860306159536,-0.11928094669823747,253.3397534478258,2
21.3,2396.0,77.0,2801.79,16.2,0.09,1.05,0.0,0.11,251.0,0
14.5,1497.0,76.7,2836.64,16.2,0.0,0.0,0.0,0.0,217.0,0
20.0,2400.0,45.0,8809.37,93.1,0.02,2.07,0.0,0.0,262.0,1
34.3,1497.0,79.4,2502.94,16.2,0.04,0.18,0.01,0.01,223.0,0
55.39086305083188,1959.5186279315433,59.04768696854795,6527.260436619986,94.41892965535668,1.458317538188314,139.91912589107855,0.03961105275172192,0.3458285444823664,297.94896171031144,2
15.876969101559993,1926.8243728051514,59.25932202022401,5530.000026273439,39.07909220907088,-0.4919356621752884,134.24783086280837,0.6782142543157474,-0.6458159038206472,246.52355483400532,2
7.1,1200.0,45.7,8578.47,3.9,0.01,86.81,0.0,0.0,294.0,1
9.386787905361023,1798.092949936739,58.84239203338611,5318.885736451959,9.276344494141378,0.8540807314399865,127.5751491847601,-0.005103940439107935,-0.058144745044308686,252.44356832205892,2
12.7,1200.0,78.2,3440.64,3.8,92.26,1.46,0.01,0.02,316.0,0
6.9,1497.0,74.7,3083.71,16.2,0.0,0.0,0.0,0.0,216.0,0
6.2,1200.0,48.4,8154.32,3.8,0.52,2.42,0.0,0.0,297.0,1
6.5,2400.0,67.3,5228.48,93.4,0.0,1.96,0.0,0.01,296.0,0
9.6,2400.0,69.9,4810.07,93.2,0.03,5.37,0.0,0.0,297.0,0
52.857595165867615,1598.7357158437292,68.32786912786585,4713.701360933434,39.66418234566669,-0.19959262041939943,0.11161088750933999,0.6033494597767263,-0.6949163571627396,252.3554673652018,2
6.7,1497.0,74.8,3071.21,16.2,0.0,0.0,0.0,0.0,216.0,0
100.0,2400.0,43.9,8972.88,93.4,0.17,282.25,0.0,0.0,285.0,1
6.4,1200.0,72.0,4429.58,3.8,0.0,0.73,0.0,0.0,312.0,0
16.0,2396.0,64.0,4383.61,16.2,0.43,0.0,0.0,0.01,227.0,0
14.6,2400.0,69.9,4810.43,93.2,12.35,1.91,0.0,0.0,302.0,0
6.7,2400.0,69.8,4840.79,93.3,0.04,6.38,0.0,0.01,297.0,0
72.1,2396.0,76.0,2915.64,16.2,5.02,6.56,0.02,0.71,224.0,0
7.15159427187438,1449.8475215201765,60.091442996775186,6357.0666912269835,35.03076511951899,-0.29843512960573243,-0.2638260850604953,-0.5315744492697072,-0.5628487008612737,295.18230428561156,2
3.1,2396.0,63.1,4483.68,16.2,0.01,0.13,0.0,0.0,220.0,0
10.13122121835274,1577.7052817172828,59.29071841234475,6496.7101717845,62.24901939974151,-0.0906603149227267,47.89831814740993,-0.005198172240380851,-0.028122396179834242,288.4160867592145,2
35.8,1520.0,46.8,8516.99,89.9,1.89,621.13,0.0,0.0,274.0,1
5.1,2400.0,67.3,5228.11,93.4,0.0,2.25,0.0,0.0,296.0,0
100.0,2396.0,96.3,448.58,16.2,0.0,0.0,0.0,0.0,197.0,1
60.37121688469938,2050.013941860737,65.39826970395347,5509.82220386516,78.55066421931654,6.722111667932655,0.732186869465259,0.128975218328633,0.27046148481845467,294.7017486013469,2
12.716773613649888,1798.277131355359,55.56566319595665,6131.88449692205,10.018385499794636,22.366080015503183,1.7676877826265103,0.5664889485216846,-0.5045006531072228,256.1694913982157,2
53.15776833742681,1327.716708074747,59.03869520229879,6528.922689693396,34.356038482556336,-0.26637022969490337,90.84725559624293,-0.2558360991132076,0.4936763899224805,304.407970375875,2
58.65404903092064,2398.100806362784,86.65980198165896,1958.223385064566,54.77469400502425,0.48763326664631634,1.918980234893965,-0.3881179467021186,-0.46037677018183326,257.81877453131483,2
13.7,2396.0,45.0,6686.53,16.2,0.0,254.14,0.0,0.0,192.0,1
54.23302777492127,1798.3054773956874,85.98619863913538,2085.476042134682,10.465315612987531,0.5356603757967615,8.816465168152384,-0.4268357997432813,0.6738603836157361,254.76270009088842,2
14.7,1700.0,49.1,8185.12,62.9,1.71,78.73,0.0,0.0,285.0,1
16.5,1497.0,42.2,7029.86,16.2,0.0,0.07,0.0,0.0,195.0,1
14.7,1700.0,74.9,4027.46,62.5,0.0,0.0,0.0,0.0,308.0,0
7.192646873997742,1328.2285982753208,64.96748607363195,5535.579661236384,33.08219326238432,-0.04321657236110711,0.9478988578761423,0.07762963517644283,0.7007697848532596,307.16241442259195,2
3.119966024490405,1800.0510180301385,87.7858448112432,2014.6442102307087,48.09443226797423,0.9634675388874299,0.8594305907027585,-0.2574445869156256,0.2656872367186422,293.64893086418596,2
100.0,1700.0,61.0,6268.72,62.8,0.01,0.0,0.0,0.0,288.0,1
29.9,2396.0,42.2,7029.66,16.2,0.4,0.05,0.0,0.0,194.0,1
6.2,1520.0,70.3,4749.37,93.3,0.25,1.42,0.0,0.0,299.0,0
11.1,1457.0,48.9,8202.97,62.8,0.0,63.55,0.0,0.0,282.0,1
14.558977593627187,2398.893505320257,58.06295235813619,5696.184895181466,55.53452359842169,0.39832115204881724,138.15891000522274,0.01962817943520487,0.02671734804156208,246.42647664625753,2
10.9,1457.0,70.7,4701.02,63.2,0.0,0.02,0.0,0.0,308.0,0
16.758021444257373,1799.6903160743982,66.84133116918878,5288.82494536144,47.06932024864703,0.2004375824682426,221.93581493428414,0.09784019437151999,-0.5750978838313775,295.8014306866459,2
4.5,2396.0,62.7,4541.51,16.2,0.0,0.08,0.0,0.0,222.0,0
14.444932607740991,1947.9540685364163,59.955189475043284,5887.54860882116,53.995684808028614,-0.8804270063406192,1.5304307690393477,-0.06293954222199968,0.3976199956937366,241.45359611246784,2
100.0,2396.0,54.3,5559.06,16.2,0.0,0.0,0.0,0.0,202.0,1
9.270528270528896,1959.189049786571,54.90119756154668,6413.7600052261205,53.92051317203578,-0.5505097589607533,0.16944921441266425,0.06236162323374163,-0.10734363952325429,240.86561174577244,2
5.5,1200.0,76.9,3650.95,3.8,0.0,1.14,0.0,0.0,311.0,0
7.2,1200.0,77.2,3608.25,3.8,0.0,0.91,0.0,0.0,319.0,0
18.6,1520.0,49.9,8017.28,93.1,0.06,2.05,0.0,0.0,265.0,1
7.423846049406295,1200.3775672018555,61.54947091527491,6044.156080114526,3.9967682821515087,0.03390218668625066,169.3584605477759,-0.5543244231346409,0.05900722242668182,301.79907039179653,2
7.6,1200.0,76.1,3774.89,3.8,0.0,1.25,0.0,0.0,313.0,0
15.6,1700.0,75.6,3923.93,62.5,0.0,0.04,0.01,0.01,310.0,0
8.7,1700.0,49.0,8187.89,62.8,0.0,56.47,0.0,0.0,283.0,1
5.7,1200.0,74.1,4100.94,3.8,0.0,1.12,0.0,0.0,313.0,0
7.9,1200.0,59.3,6425.19,3.8,0.24,0.99,0.0,0.0,317.0,1
100.0,1700.0,71.8,4527.57,64.8,0.07,205.01,0.0,0.0,288.0,1
33.2,2400.0,72.5,4405.05,93.3,0.22,24.05,0.0,0.01,305.0,0
53.63559046573997,1496.2411560702105,66.49907745951843,4120.863260202938,15.44007263432848,1.1296683597784876,0.7703441097787539,0.1383124779596143,-1.1485546109323854,208.72133060685988,2
16.5,2400.0,93.2,1088.48,93.1,6.16,2.5,0.0,0.01,268.0,1
11.00070104454673,1798.0039816822468,59.14320047884092,5386.263043856918,10.453780463797177,0.2898447288836299,127.25514733510576,-0.1538454198658039,-0.23948071168322582,252.99641718038575,2
10.9,1700.0,74.7,4072.53,62.5,0.0,0.08,0.0,0.01,309.0,0
6.9,1200.0,78.1,3461.37,3.8,0.0,0.84,0.0,0.0,314.0,0
7.6826230735821,1798.4596437809741,62.471622168481886,4981.407389797129,9.842276857272518,-0.07283650608781231,137.59613698055554,0.20419649813928553,0.086215315893223,250.22713667521862,2
100.0,2396.0,96.4,435.02,16.2,0.0,0.0,0.0,0.0,197.0,1
18.273642111676487,1449.5061565406968,84.48303535031306,2569.4328842719756,32.724913182153756,0.5231482126465894,1.0014784028551977,0.4040195307353248,0.15335136163009197,309.1367058552352,2
100.0,2396.0,55.8,5380.38,16.2,0.0,0.07,0.0,0.0,202.0,1
55.044451990087055,2047.8683881553916,60.7461297671487,5268.223236273174,39.87051135638285,-0.8530702673207585,0.012240882640465703,0.4866485697168491,0.025987986799154254,246.27317948473788,2
12.205460310524279,1800.1513019517263,63.86068460145095,5906.037611414877,46.73807420433412,0.5329568737699384,213.0026244223252,0.5615990779601343,0.36483966662020056,287.3838044810979,2
7.0,1700.0,42.9,9174.07,64.9,0.0,0.01,0.0,0.0,277.0,1
53.81893305176245,1598.9400602004005,85.92463168301202,1689.719278176367,41.006759419505464,0.29722069891000663,93.7922377229626,0.5800514754200093,0.1316392860473396,250.23150844324903,2
8.6,1200.0,45.5,8620.59,3.9,1.81,236.28,0.0,0.0,293.0,1
12.99298893296214,2048.175536189083,56.646625357628686,5739.696538426782,39.66853310967037,0.15639622252206828,141.8443005015669,0.11717683825382022,0.7012342625523154,250.51183776290404,2
10.9,1700.0,43.2,9122.99,62.9,0.02,119.22,0.0,0.0,277.0,1
53.44559138540514,2399.785843383699,63.08241587507952,5955.912955425183,91.35037710935174,-0.2867563745394574,2.469585104753799,0.06334470961186274,-0.7255970397079806,289.51758941258385,2
54.260106482040044,2395.666908233144,49.99103567539349,6105.434725018953,16.56576157857421,-0.732392201976997,101.58429527968634,-0.21204980933047687,0.062380136944766136,214.10896739921262,2
5.5,2396.0,63.5,4435.63,16.2,0.0,0.08,0.01,0.32,218.0,0
7.2,1200.0,74.6,4011.5,3.8,0.0,1.64,0.0,0.0,316.0,0
53.626458195603554,1798.6162613863776,53.64669682976719,6144.114941759233,10.194994753126839,-0.09488080749716984,95.41655327213685,-0.5073829139057601,-0.29441851545105285,256.5198697499643,2
7.6,1457.0,42.9,9168.92,64.9,0.0,0.02,0.0,0.0,277.0,1
7.3982682189196876,1797.954974017078,58.075828533826574,5419.038230379207,10.59321328015727,0.6631604490191666,1.8009667220035879,-0.053824216903014394,0.4562387762339711,257.2228436121859,2
5.8,1520.0,67.0,5288.8,93.4,0.0,2.19,0.0,0.0,295.0,0
10.9,2400.0,81.8,2907.69,93.3,0.08,1.51,0.0,0.02,306.0,0
37.63493208765392,1947.5075194932658,55.55077605662387,5449.437579252918,16.246020959119445,0.006874303387832015,1.4907646085375328,-1.0078605135973597,0.2540539046407931,206.82278614938662,2
52.7,1700.0,70.3,4765.63,62.8,148.53,32.1,0.04,0.13,304.0,0
6.6,2396.0,67.3,3981.12,16.2,0.2,0.73,0.0,0.0,219.0,0
9.3,1200.0,46.2,8502.79,3.9,0.02,266.91,0.0,0.0,295.0,1
7.6,1200.0,77.6,3534.14,3.8,0.03,1.47,0.0,0.0,310.0,0
11.8,2400.0,44.8,8830.53,93.1,0.01,2.77,0.0,0.0,262.0,1
10.944453655350662,1578.9565298322075,56.240728870998964,6948.700333444707,63.92943865310081,-0.03549505616868551,0.29083762075880487,-0.33074828159574204,0.08386507928291653,293.2209037452325,2
100.0,2396.0,54.2,5572.12,16.2,0.0,0.05,0.0,0.0,200.0,1
8.316056313228609,1928.4842996394407,59.571172923293275,6642.740012986071,79.09491583262,-0.231574511852937,1.3247789133631194,-0.8990186432647745,0.1421011411370744,289.83528544509596,2
11.2,1520.0,71.8,4507.6,93.6,0.0,0.51,0.0,0.0,309.0,0
7.6,2400.0,70.7,4682.23,93.3,0.02,2.41,0.0,0.0,307.0,0
5.4566615641375344,1798.559037071455,60.09800363339312,5354.593727142475,10.350005312433908,0.11779720561548933,0.6636008075903711,-0.4536583848014026,0.28184874606083155,254.72461550701271,2
11.9,2400.0,45.2,8769.12,93.1,0.06,2.25,0.0,0.0,264.0,1
18.0,1520.0,70.6,4711.38,93.3,0.44,4.39,0.0,0.01,307.0,0
16.309929523566446,1449.3246340685255,64.14182789211964,5805.033863508685,32.50970748132761,2.3101416182288217,70.14661373041494,-0.31426455099440603,0.3747094626628521,297.7222942487973,2
66.8,1200.0,89.3,1690.25,3.8,0.01,153.35,0.0,0.0,313.0,1
9.7,1700.0,48.1,8344.73,62.8,0.03,58.74,0.0,0.0,279.0,1
25.7,1700.0,72.0,4504.0,62.4,0.01,1.37,0.0,0.0,300.0,0
6.9,2396.0,64.1,4371.77,16.2,0.0,0.04,0.01,0.55,219.0,0
100.0,2396.0,36.3,7754.23,16.3,0.0,200.84,0.0,0.0,202.0,1
9.1,2396.0,62.0,4628.43,16.2,0.0,0.04,0.0,0.01,217.0,0
56.66298661381422,2048.080602497459,61.16918864941155,5450.609716160958,39.50777256673575,0.2881994535806904,0.5349770175893376,0.821116021729409,-0.3571345269738723,255.78626014864605,2
12.3,2396.0,45.1,6681.65,16.3,0.0,177.86,0.0,0.0,192.0,1
100.0,1700.0,61.4,6200.27,62.8,0.0,0.02,0.0,0.0,290.0,1
52.56122227048946,2398.0032993188615,64.92674817180392,4826.133776267345,54.48010862790869,0.3673219256858625,80.44966430031374,0.6309364394655853,-0.5785750023556895,245.59028519329016,2
100.0,2400.0,57.9,6741.29,89.7,0.0,1.15,0.0,0.0,287.0,1
14.3,1200.0,74.1,4098.08,3.8,192.82,195.3,0.0,0.0,319.0,0
100.0,2400.0,57.6,6788.75,89.7,0.01,0.8,0.0,0.0,284.0,1
58.89708583072699,2048.0043377339753,53.47897514739665,6761.803735016055,40.667820804293775,0.12658288242300322,92.66709393925535,-0.0858658620696408,0.10991471168250881,255.00083624184884,2
8.384069823454825,1800.1034981637692,84.02599211584418,2478.727875776496,48.621586173196285,-0.7980671898814229,2.0224540759320195,0.31491981511568345,0.609712904609178,289.34943646236246,2
60.00134431454091,2047.8032533514026,63.77048160120304,5154.646340729352,39.19652905417551,-0.013336046625238445,-0.2947161681026514,-1.366338842306124,0.21820305014102484,252.82886967682853,2
9.116737260905552,1200.1906857430974,81.5389116394741,2954.819695048609,3.37452366111369,0.024007347220350223,0.33460183305168034,0.7162267514546734,-0.599650498082231,315.039942482124,2
7.4,1520.0,68.0,5119.7,93.3,0.0,1.63,0.0,0.01,298.0,0
6.0,1497.0,74.6,3092.53,16.2,0.01,0.04,0.0,0.01,209.0,0
11.3,1700.0,71.7,4550.09,62.4,0.0,0.01,0.0,0.0,299.0,0
18.7,1700.0,73.7,4226.22,62.5,4.11,1.98,0.0,0.01,305.0,0
5.125710243441685,1450.3062963292243,59.90153046081086,6406.602355371179,34.090218305075936,-0.11061907710071771,0.4368496377152484,-0.3423838578652251,-0.2699711992105927,293.26141545185357,2
15.0,2396.0,46.0,6573.63,16.3,0.0,261.96,0.0,0.0,191.0,1
9.7,1457.0,48.9,8208.09,62.8,0.0,55.23,0.0,0.0,281.0,1
9.3,2396.0,79.1,2538.5,16.2,0.04,0.07,0.01,0.01,246.0,0
6.7,2396.0,44.7,6732.04,16.3,0.0,0.0,0.0,0.0,195.0,1
10.812104178479327,1948.8435122515823,84.75153950547517,1947.4927285068952,53.95421357490293,-0.03742194059436786,-0.06927248932204988,0.4919040643953883,-0.6213965978143354,245.69790358819913,2
6.7,2400.0,68.5,5041.63,93.3,0.04,2.44,0.0,0.0,298.0,0
53.31733334019483,1958.0808413982268,66.28118981756363,4676.149023319442,54.200448092269426,0.779643909600191,0.8258688813310624,1.0727279855351444,0.2788769599087179,255.59032454919304,2
7.016687326355259,1799.7646829108432,58.71128328526416,6543.9493761507,49.64989907649536,-0.42175650982172336,2.084933895794843,-0.2755253889586501,-0.924516609731584,289.07725544752054,2
58.51236386999903,2398.007405852992,65.82669885711954,4600.674043980757,55.24207380281649,37.60415042923528,7.099958187434464,-0.0421533922835908,0.05508321329071715,256.33239957977406,2
100.0,1497.0,54.2,5568.86,16.2,0.0,0.05,0.0,0.0,200.0,1
7.8,1200.0,77.5,3556.0,3.8,0.11,1.51,0.0,0.0,314.0,0
57.880585044325144,2049.711088178781,83.00832878228604,2660.8360032719916,78.05265006484306,1.1793674044767986,128.05150806199927,0.34238093455503554,0.6203212815224138,295.87396326535827,2
7.916018620985182,1599.3775888358473,53.71447423958504,6782.738679976532,40.80692844525352,0.6157228854244969,-0.08078815001709556,-0.6397015611600883,0.223314463290726,245.7074028616659,2
6.8,1200.0,71.6,4485.62,3.8,0.0,1.22,0.0,0.0,309.0,0
100.0,2396.0,55.8,5371.92,16.2,0.11,0.32,0.0,0.0,201.0,1
17.2,1700.0,70.4,4751.14,62.4,0.03,0.08,0.0,0.0,301.0,0
7.0,2400.0,67.7,5167.62,93.4,0.0,1.67,0.0,0.0,295.0,0
10.839699277860777,1925.7267491700977,59.34791157734114,5989.686128622434,39.82612205307856,0.6072991747157926,0.4717122722890887,-0.37453125440542234,-0.5982417016583816,260.43984532952703,2
10.2,1457.0,68.6,5038.56,63.2,0.01,0.05,0.0,0.0,308.0,0
7.45636558399725,1450.1797560148677,57.87679678629994,6628.666671665345,34.76722424768028,0.31512309872281913,1.0441923027854114,-0.4240159889931287,-0.22251285519327044,297.51554182938537,2
8.4,2400.0,67.6,5190.93,93.4,0.0,1.71,0.0,0.01,295.0,0
19.401747899803826,2048.1722449977965,58.75760267765058,5493.46700007704,39.214070254619436,1.9613799186902405,143.9467215120191,-0.5640714700789319,-0.12130298949066645,248.08110984516972,2
10.261766976856473,1798.5671750718782,63.19949649168362,4898.452467942514,10.27031586697729,0.6164582109226054,128.92273825839635,-0.620811887563595,0.4587723203057281,257.9626323958221,2
80.2,2396.0,67.4,3961.93,16.2,1.53,0.45,0.0,0.01,221.0,0
14.020646200311933,2047.7802587452752,60.89075261917667,5309.507772383282,39.61437346350652,0.7594389553394706,137.70612467518654,-0.33491080203501283,0.18857078564521354,250.91906484677367,2
14.335485412599803,1610.184297523076,60.47384942260493,6288.504236653258,76.17240747350588,0.4611640652714937,215.30925329201645,-0.05113876599942051,-0.7751048676327188,279.7908124021703,2
7.9,1497.0,78.5,2611.21,16.2,0.0,0.04,0.0,0.0,217.0,0
39.14944486784392,1797.4255129567282,65.03659300050168,4532.895274964116,9.70833432344173,6.614090821000291,1.631766618840342,0.23954202252496984,-0.42982045909352135,264.32387279665966,2
11.3,2400.0,70.0,4808.65,93.2,13.57,4.23,0.0,0.0,301.0,0
15.6,1200.0,47.9,8236.04,3.9,0.21,166.58,0.0,0.0,303.0,1
